"id","age","female","educ","educ3","marital","union","ses","income","relig","bornswe","foreignpar","urban","county","land","polint","inteff","dem_pref","dem_courts","dem_strong","dem_women","run_business","run_experts","run_referenda","demlevel","tr_parl","tr_govt","tr_court","tr_sci","tr_party","tr_media","tr_socmed","govperf","govcovid","econ","satvote","satchoice","satdem","fair","exteff","fairgroups","health","pand_unity","pand_dem","pand_fin","covid","news_tv","news_web","news_soc","like_s","like_sd","like_m","like_v","like_c","like_kd","like_mp","like_l","lead_andersson","lead_akesson","lead_kristersson","lead_dadgostar","lead_loof","lead_busch","lead_stenevi","lead_pehrson","lr_s","lr_sd","lr_m","lr_v","lr_c","lr_kd","lr_mp","lr_l","lr_self","turnout","vote","prevvote","switched","bloc","vote_sd","vote_right","vote_inc","pid","pid_close","wt"
"0000001075",68,1,3,"No degree","Married",0,"White collar",5,1,1,1,2,"Västra Götaland","Götaland",2,3,5,5,2,3,5,5,1,10,3,3,3,3,2,2,1,2,2,2,3,3,3,4,4,3,3,3,3,3,0,4,4,0,3,3,9,3,5,3,3,3,1,3,8,2,2,3,1,2,2,7,8,0,4,9,1,7,7,1,"M","C",1,"Right",0,1,0,0,,0.7489
"0000000435",51,1,6,"No degree","Single",0,"White collar",1,3,1,0,3,"Stockholm","Svealand",3,4,5,5,1,1,1,1,3,9,3,2,3,3,2,3,1,2,2,2,3,2,3,5,5,4,,3,3,3,1,5,0,0,1,7,7,1,4,7,4,5,3,5,8,2,4,5,5,5,1,7,8,0,3,7,3,4,7,1,"M","L",1,"Right",0,1,0,0,,0.9037
"0000002352",66,0,7,"Bachelor","Married",1,"White collar",5,2,1,1,2,"Stockholm","Svealand",4,5,5,5,1,3,1,1,2,8,3,3,2,3,3,4,2,3,3,1,,4,3,4,4,3,3,4,4,3,,7,3,0,7,2,9,6,8,7,2,8,9,2,9,3,9,8,2,8,3,10,9,2,7,7,2,7,8,1,,"M",,,,,,0,,0.5283
"0000000278",31,1,,,"Single",,,,,1,0,,"Dalarna","Svealand",3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.073
"0000002706",18,0,3,"No degree","Single",0,,1,1,1,1,2,"Skåne","Götaland",2,2,5,5,1,5,3,1,5,8,4,4,2,4,3,3,3,3,4,1,,3,3,4,3,2,4,3,4,3,0,0,2,7,5,5,6,2,4,5,5,9,8,5,10,3,5,10,1,10,2,10,8,0,4,6,4,7,6,1,,,,,,,,1,2,2.2763
"0000001967",81,1,3,"No degree","Married",1,,3,3,1,0,2,"Uppsala","Svealand",3,5,5,4,4,1,1,1,5,10,3,4,2,3,3,3,1,3,2,2,4,4,3,5,4,2,4,2,3,2,0,7,0,0,6,10,9,0,6,6,0,6,8,9,9,0,0,8,0,10,1,10,10,0,2,6,0,6,8,1,"M","KD",1,"Right",0,1,0,1,2,0.5247
"0000000423",48,1,6,"No degree","Divorced",1,"Worker",5,1,0,,2,"Västernorrland","Norrland",3,4,5,,3,4,2,4,4,6,3,3,3,4,2,2,2,3,3,2,2,3,3,5,4,2,3,2,3,3,1,4,,7,8,4,3,7,7,5,5,5,9,5,2,5,,,,,2,10,9,0,,,,,3,0,"S","S",0,"Left",0,0,1,0,1,0.9037
"0000000422",66,1,,,"Married",1,"Worker",3,,1,0,2,"Stockholm","Svealand",3,4,5,4,3,5,5,3,3,5,2,2,1,3,2,2,2,3,3,3,4,2,3,5,5,3,4,3,3,2,1,3,0,7,10,0,0,7,5,2,2,2,10,0,5,7,2,5,5,5,0,5,10,0,10,5,5,10,10,1,"S","S",0,"Left",0,0,1,1,2,0.6191
"0000001083",26,1,6,"No degree","Single",0,"White collar",2,6,0,1,2,"Södermanland","Svealand",4,4,4,5,4,2,1,2,2,10,3,3,3,3,2,2,1,2,3,2,3,2,3,5,3,3,1,,3,3,1,7,7,,10,5,5,5,8,5,8,5,10,5,10,8,10,5,8,8,4,10,8,1,4,10,3,7,,1,"S","S",0,"Left",0,0,1,1,2,1.2661
"0000000420",57,1,7,"Bachelor","Married",1,"White collar",5,1,1,0,2,"Västra Götaland","Götaland",2,4,5,5,1,1,1,1,1,8,4,4,3,3,3,4,2,3,4,3,4,4,3,5,4,3,2,3,3,3,0,7,7,0,9,0,2,7,7,0,8,5,10,0,2,4,10,2,5,5,2,10,9,0,4,9,3,6,2,1,"S","S",0,"Left",0,0,1,1,2,0.7658
"0000000419",77,1,7,"Bachelor","Married",1,"Worker",1,2,1,0,1,"Västerbotten","Norrland",3,5,5,5,4,3,3,3,3,5,3,3,3,3,2,3,1,3,3,2,3,3,3,5,4,2,3,4,4,3,1,5,2,0,7,0,6,6,8,6,6,7,9,5,7,7,8,7,7,7,4,10,10,4,7,7,7,5,5,1,"C","C",0,"Left",0,0,0,1,2,0.5247
"0000001513",57,0,3,"No degree","Married",0,"Self-employed",4,1,1,0,2,"Värmland","Svealand",2,5,5,3,3,3,1,1,5,10,4,4,4,4,3,3,1,3,3,2,2,3,3,5,3,4,4,3,4,3,1,2,0,0,5,5,6,5,5,5,5,5,6,5,4,5,5,5,5,5,3,10,8,1,4,9,1,6,6,1,"M","L",1,"Right",0,1,0,0,,1.1008
"0000002094",65,1,8,"Postgraduate","Married",1,"White collar",3,1,1,0,2,"Värmland","Svealand",3,4,5,2,2,1,1,1,1,6,3,3,2,3,2,2,3,2,2,1,3,3,3,4,4,2,3,2,3,3,1,1,5,5,5,8,9,1,4,8,3,5,9,8,8,3,5,7,0,5,4,10,9,0,4,8,2,6,9,1,"M","M",0,"Right",0,1,0,1,2,0.5247
"0000002465",77,1,5,"No degree","Married",0,"Worker",2,3,1,0,2,"Södermanland","Svealand",2,3,5,1,1,2,1,1,1,9,3,3,2,3,2,3,1,2,3,1,,3,3,4,3,3,3,5,5,4,1,7,0,0,8,0,8,0,2,0,0,2,10,0,7,2,0,0,0,8,3,10,9,0,4,10,0,9,7,1,,,,,,,,0,,0.7489
"0000000414",30,1,8,"Postgraduate","Single",1,"Worker",4,3,1,0,1,"Gävleborg","Norrland",2,4,5,,,,1,1,3,9,3,3,2,3,2,3,2,3,3,2,3,3,3,4,3,2,3,3,3,3,1,0,5,7,8,0,1,5,7,1,3,2,8,0,1,4,7,1,3,5,3,10,8,0,4,8,3,7,3,1,"S",,,"Left",0,0,1,0,,1.073
"0000001697",64,0,5,"No degree","Single",1,"Worker",2,3,1,0,2,"Norrbotten","Norrland",3,5,5,1,4,1,,,5,5,2,2,2,3,3,4,1,1,1,3,4,4,2,3,5,1,2,2,3,4,0,4,0,0,0,10,9,7,0,10,5,8,5,10,8,3,0,10,0,7,0,10,10,0,0,10,0,8,10,1,"SD","SD",0,"Right",1,1,0,1,3,1.1008
"0000002001",85,0,2,"No degree","Married",,"Worker",1,1,1,0,3,"Stockholm","Svealand",3,3,5,3,2,1,2,1,4,10,3,3,2,4,3,3,2,3,3,3,4,3,3,5,3,3,4,4,4,4,0,7,4,2,9,6,7,0,5,1,2,4,9,7,7,0,7,1,3,2,5,5,10,1,5,10,6,6,3,1,"S","S",0,"Left",0,0,1,1,2,0.7541
"0000002041",81,1,3,"No degree","Married",0,"White collar",2,2,1,0,2,"Västra Götaland","Götaland",3,4,5,3,1,1,1,1,2,9,4,4,3,3,3,3,1,4,4,2,,4,4,5,5,3,2,3,4,3,0,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,3,0.8153
"0000002409",66,0,3,"No degree","Married",,"Worker",2,2,1,0,1,"Skåne","Götaland",3,4,5,1,1,1,3,2,2,8,3,3,2,3,3,3,2,3,3,2,,3,3,5,4,3,3,3,4,4,1,5,0,0,8,10,1,1,1,2,0,0,8,10,1,1,1,2,0,0,,,,,,,,,,1,,"SD",,,,,,1,2,0.7541
"0000001010",62,1,4,"No degree","Single",0,"White collar",3,1,1,1,2,"Skåne","Götaland",,,,,,,,5,,6,2,1,2,4,1,3,1,1,1,1,,1,2,3,,2,2,4,3,2,0,,,,,,,,,,,,,,,,,,,,2,10,10,1,5,5,3,5,5,,,,,,,,,0,,1.1901
"0000000409",26,1,7,"Bachelor","Single",0,,2,1,1,0,3,"Västra Götaland","Götaland",2,4,5,3,1,4,1,5,2,7,2,2,2,4,2,3,1,3,3,2,3,3,3,4,4,3,2,3,3,3,1,0,1,7,8,0,5,4,5,0,8,7,8,2,5,4,4,2,5,5,3,10,8,0,7,10,5,7,6,1,"S","S",0,"Left",0,0,1,0,,1.073
"0000002437",78,1,6,"No degree","Widowed",,"White collar",1,1,1,0,4,"Uppsala","Svealand",4,5,5,4,1,1,1,2,1,6,3,3,3,3,3,1,2,1,1,1,4,4,3,5,5,4,,3,3,3,0,7,7,7,4,10,8,0,3,9,0,5,2,10,8,5,0,9,0,6,3,10,9,0,7,9,0,5,,1,"SD","SD",0,"Right",1,1,0,1,3,0.6191
"0000000832",53,1,6,"No degree","Divorced",0,"White collar",3,1,1,0,2,"Västernorrland","Norrland",3,4,5,5,4,,2,2,2,8,2,2,3,3,2,4,2,2,2,2,3,2,3,5,5,3,2,2,3,3,1,,,7,7,0,9,0,7,0,0,8,8,0,9,2,8,0,0,8,5,10,9,0,5,10,4,8,8,1,"M","M",0,"Right",0,1,0,0,2,1.1901
"0000001758",20,0,4,"No degree","Single",1,,1,2,1,1,3,"Västra Götaland","Götaland",1,3,5,5,4,3,1,3,4,10,4,2,4,3,2,3,2,3,3,4,,4,4,5,5,3,3,1,3,3,1,0,1,7,7,3,4,4,4,3,4,3,6,5,5,6,5,6,5,5,2,8,8,0,4,6,3,7,3,0,,,,,,,,0,2,1.7851
"0000000402",35,0,8,"Postgraduate","Single",,,,1,1,0,,"Skåne","Götaland",4,5,4,4,3,3,4,4,4,8,3,3,3,3,3,3,3,2,3,,4,3,3,4,4,3,,3,3,3,1,5,7,7,2,9,6,3,0,7,1,3,3,10,9,7,0,8,0,6,3,5,9,1,9,9,3,8,5,1,"SD","SD",0,"Right",1,1,0,1,3,1.0805
"0000000395",57,1,6,"No degree","Single",1,"White collar",1,2,1,0,1,"Jämtland","Norrland",3,4,5,1,1,1,1,2,2,8,4,4,3,4,3,4,2,3,3,2,,4,3,5,4,3,3,3,3,2,1,5,7,6,8,0,4,7,8,3,5,4,9,0,2,8,10,0,5,5,4,10,9,1,6,9,5,8,4,,,,,,,,,0,2,0.9037
"0000000582",45,1,7,"Bachelor","Single",1,"White collar",3,2,1,0,2,"Östergötland","Götaland",2,5,5,3,1,1,1,4,2,8,3,3,3,4,,,,3,3,2,4,4,4,5,4,3,2,4,3,4,1,7,7,7,6,2,6,2,5,8,2,8,6,7,5,6,5,7,3,7,3,9,8,0,5,8,1,7,6,1,"L","KD",1,"Right",0,1,0,0,,0.7658
"0000000375",40,1,8,"Postgraduate","Married",,"White collar",5,2,1,0,2,"Kronoberg","Götaland",3,5,5,5,2,1,2,4,3,8,3,3,3,3,3,3,1,3,3,2,3,2,4,5,4,2,3,2,3,3,1,0,7,7,8,0,6,5,8,2,4,8,10,0,7,7,9,0,5,8,3,8,10,0,5,10,4,6,5,1,"C","S",1,"Left",0,0,0,0,2,1.073
"0000002564",77,0,2,"No degree","Divorced",0,"White collar",2,1,1,,1,"Gävleborg","Norrland",4,5,5,5,4,3,1,1,1,10,3,3,2,3,2,3,2,2,3,4,3,3,3,5,5,3,2,3,4,3,0,7,7,7,2,7,8,0,0,7,0,6,7,7,7,0,0,7,0,7,6,9,8,2,4,6,4,6,8,1,"M","M",0,"Right",0,1,0,0,1,0.7541
"0000001234",52,0,8,"Postgraduate","Single",1,"Worker",1,1,1,0,3,"Stockholm","Svealand",3,4,5,3,3,3,1,1,3,5,2,2,2,3,2,1,2,1,1,1,4,3,2,3,3,3,3,3,2,3,1,0,7,0,0,10,7,0,0,7,0,5,0,10,9,0,0,7,0,5,3,6,7,0,3,7,0,4,6,1,"SD","SD",0,"Right",1,1,0,1,2,0.7712
"0000000457",32,1,7,"Bachelor","Single",1,"Worker",2,1,1,0,2,"Västernorrland","Norrland",2,4,5,5,2,2,1,1,1,6,2,2,2,3,2,2,2,3,2,2,2,3,3,4,2,2,3,2,3,3,1,2,3,3,8,0,8,2,2,2,0,2,6,0,6,1,0,2,1,1,3,6,6,3,4,7,1,6,,1,"M","M",0,"Right",0,1,0,0,,1.073
"0000000363",37,0,7,"Bachelor","Married",1,"White collar",4,2,1,1,4,"Västra Götaland","Götaland",2,5,5,5,1,1,1,2,5,10,4,4,3,3,2,4,1,3,4,3,3,3,3,5,5,2,1,3,3,4,1,6,7,7,5,0,5,3,5,3,5,5,8,0,2,2,8,3,4,5,4,10,8,0,6,9,2,6,5,1,"S","S",0,"Left",0,0,1,0,,1.0805
"0000000890",62,0,3,"No degree","Married",1,"White collar",2,1,1,0,4,"Skåne","Götaland",3,5,5,3,3,3,3,3,3,9,3,3,2,3,2,3,3,2,3,3,4,4,3,5,5,3,4,3,3,,1,4,6,6,5,8,9,2,3,0,0,3,8,7,9,5,5,5,1,,4,6,9,0,7,4,2,7,7,1,"M","S",1,"Right",0,1,0,0,,1.5282
"0000000329",70,1,8,"Postgraduate","Divorced",1,"White collar",3,1,1,0,3,"Stockholm","Svealand",3,4,5,5,1,1,1,4,2,7,3,3,3,3,2,3,1,3,3,2,4,3,3,3,4,3,2,3,3,3,1,7,0,0,9,0,3,5,5,0,10,5,9,0,0,3,7,0,9,3,4,10,9,1,5,9,5,7,5,1,"MP","S",1,"Left",0,0,0,1,,0.5247
"0000001227",43,0,4,"No degree","Married",0,"Worker",3,2,1,1,1,"Jämtland","Norrland",3,4,5,4,4,3,2,1,4,8,3,3,2,2,2,3,2,2,3,1,3,3,3,5,5,2,2,3,3,3,1,6,7,0,6,9,9,3,1,9,0,7,4,9,9,7,1,10,0,6,3,9,8,2,3,7,2,6,7,1,"SD","SD",0,"Right",1,1,0,1,2,1.1984
"0000002716",75,1,2,"No degree","Divorced",0,"Worker",1,2,0,,2,"Dalarna","Svealand",2,2,3,3,3,3,1,1,1,7,1,1,1,1,1,1,1,2,1,3,,3,3,4,1,3,4,1,3,3,1,4,6,6,5,0,5,5,5,5,5,5,5,0,5,5,5,5,5,5,3,10,10,0,6,5,5,8,5,1,,,,,,,,0,,1.0396
"0000000445",59,1,,,"Divorced",,,,,1,0,,"Västra Götaland","Götaland",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9037
"0000001777",85,0,8,"Postgraduate","Married",0,"White collar",2,1,1,0,2,"Södermanland","Svealand",3,4,5,5,2,,1,2,1,8,3,3,3,3,2,3,,2,3,2,3,4,2,5,5,3,2,3,4,3,0,7,0,0,7,7,7,6,5,7,5,8,9,7,7,7,3,6,5,8,5,6,8,3,5,8,2,6,6,1,"L","KD",1,"Right",0,1,0,0,,0.5283
"0000000346",48,1,7,"Bachelor","Married",1,"White collar",2,1,1,0,2,"Halland","Götaland",2,4,5,3,2,4,1,4,4,8,3,3,3,4,3,4,2,3,3,1,4,4,3,5,4,2,3,2,3,3,1,4,7,7,9,0,3,5,7,3,9,3,10,1,3,9,4,2,10,2,3,9,10,1,6,7,4,7,3,1,"MP","MP",0,"Left",0,0,0,1,1,0.7658
"0000000343",51,1,8,"Postgraduate","Single",1,"Worker",5,2,1,0,1,"Skåne","Götaland",4,4,5,4,2,3,4,5,1,7,3,2,3,4,1,2,1,3,4,1,3,3,2,3,3,1,2,2,4,4,0,1,1,0,8,5,6,3,8,6,1,5,10,9,2,5,10,6,1,5,3,9,8,0,5,8,1,6,5,1,"C","C",0,"Left",0,0,0,0,,0.7658
"0000002105",75,1,7,"Bachelor","Married",0,"Worker",1,6,1,0,2,"Östergötland","Götaland",2,4,5,4,1,4,1,1,1,9,3,3,3,3,3,3,,1,2,1,,3,3,4,4,2,3,4,3,3,1,3,1,7,3,0,9,0,5,9,5,5,2,0,10,0,3,,0,8,0,5,10,0,5,8,1,5,9,1,,,,,,,,0,2,0.5247
"0000000596",30,1,8,"Postgraduate","Single",1,"White collar",2,1,1,0,3,"Stockholm","Svealand",3,4,5,5,1,1,1,5,4,7,3,3,3,4,2,3,2,3,3,1,3,2,3,4,5,1,2,3,3,3,1,0,7,7,7,0,1,10,6,0,9,3,9,0,2,10,6,0,7,2,5,10,9,1,6,9,3,7,2,1,"MP","MP",0,"Left",0,0,0,1,2,1.073
"0000000813",26,0,7,"Bachelor","Single",0,"White collar",3,1,1,0,4,"Västra Götaland","Götaland",2,3,5,5,3,3,3,4,3,8,3,3,2,,3,2,2,3,3,3,4,3,3,4,3,3,3,3,3,3,1,3,7,7,4,3,9,0,4,8,4,5,7,4,8,0,2,9,5,5,1,9,10,0,2,9,3,7,8,1,"M",,,"Right",0,1,0,0,2,1.275
"0000001277",43,0,,,"Married",,,,,0,,,"Kronoberg","Götaland",1,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,1,1,3,8,2,,,,0,,0,6,,7,0,,0,,0,,,,,,,,,8,,,,,,,,,,,1.1008
"0000000335",58,1,4,"No degree","Divorced",1,"Worker",2,1,1,1,2,"Skåne","Götaland",2,4,4,4,2,3,1,4,4,9,3,3,3,4,2,2,1,2,4,3,3,2,3,4,4,3,3,3,3,3,1,0,2,2,7,4,4,7,7,5,7,5,5,6,4,8,4,5,5,5,2,10,7,1,6,7,4,7,3,1,"MP",,,"Left",0,0,0,0,2,0.7658
"0000002030",72,0,3,"No degree","Single",1,"Worker",4,1,0,,1,"Västra Götaland","Götaland",2,3,5,4,2,3,2,2,2,7,3,3,3,2,2,2,2,3,3,2,3,3,3,4,3,2,3,2,3,4,0,2,7,5,10,0,4,0,3,2,4,0,10,0,3,0,3,0,5,0,2,10,10,0,3,6,4,6,4,1,"S","S",0,"Left",0,0,1,0,1,0.7541
"0000001054",21,1,4,"No degree","Single",0,,1,1,1,0,4,"Västra Götaland","Götaland",3,5,5,,4,4,5,3,3,9,4,4,4,,,4,3,3,4,2,3,4,4,5,4,2,3,3,5,5,1,3,3,7,9,0,6,6,10,0,8,7,10,0,6,8,10,0,8,7,2,10,9,0,5,10,2,7,5,1,"C",,,"Left",0,0,0,0,1,1.346
"0000002737",21,1,,,"Single",0,,1,,1,0,2,"Östergötland","Götaland",2,2,5,5,2,2,1,3,4,10,3,3,3,3,3,4,3,3,3,3,3,3,4,5,5,2,3,,,3,1,0,2,6,8,0,3,9,8,4,6,5,6,0,4,10,7,4,6,5,3,8,9,0,4,9,3,6,1,1,"V",,,"Left",0,0,0,0,2,1.7726
"0000002270",71,0,,,"Married",1,"Worker",1,,0,,2,"Stockholm","Svealand",4,1,4,5,2,4,4,5,5,5,2,1,3,4,1,2,4,1,3,1,,2,2,5,1,2,3,1,2,3,,7,7,7,0,0,0,5,0,0,0,0,3,0,0,3,3,0,3,0,5,10,10,5,5,10,5,10,5,1,,,,,,,,0,2,0.821
"0000000305",70,1,7,"Bachelor","Divorced",0,"White collar",1,1,0,,4,"Skåne","Götaland",3,4,5,5,2,2,1,3,4,8,3,3,4,4,3,,,3,3,2,3,2,2,3,5,3,3,2,4,4,0,6,,7,8,0,5,9,7,4,10,4,7,0,2,8,7,2,9,2,6,10,10,0,7,9,1,8,2,1,"MP",,,"Left",0,0,0,0,1,0.5247
"0000001160",20,0,4,"No degree","Single",0,"White collar",4,2,1,0,2,"Jönköping","Götaland",2,5,4,3,4,3,1,1,5,3,3,3,3,3,2,3,2,3,4,3,3,3,2,4,4,2,2,1,3,3,1,2,7,7,9,4,0,1,8,1,7,1,9,8,0,2,9,3,5,1,0,3,8,0,4,8,0,4,,1,"S","C",1,"Left",0,0,1,0,2,1.7851
"0000001005",59,0,8,"Postgraduate","Divorced",0,"Self-employed",3,1,1,0,1,"Norrbotten","Norrland",2,3,5,4,5,3,3,4,2,4,2,3,3,4,2,2,2,1,3,1,3,3,3,5,4,3,2,3,3,3,1,1,2,3,2,9,,3,2,9,0,5,2,10,9,5,0,10,0,6,3,8,8,1,3,8,1,6,8,1,"SD","M",1,"Right",1,1,0,1,2,0.7712
"0000000275",37,1,7,"Bachelor","Married",1,"White collar",5,1,1,0,3,"Stockholm","Svealand",2,,5,5,1,3,3,3,3,10,3,4,4,4,3,3,2,3,3,2,4,2,4,5,5,2,4,3,5,5,1,3,5,0,9,0,5,1,9,0,10,7,10,0,3,3,9,0,8,7,5,10,9,1,8,10,3,8,5,1,"MP","L",1,"Left",0,0,0,0,1,1.073
"0000000295",57,1,8,"Postgraduate","Single",1,"White collar",5,2,1,0,1,"Skåne","Götaland",1,3,5,5,2,3,2,4,2,9,3,3,3,3,2,3,1,3,3,2,4,4,3,5,5,3,3,2,3,2,0,5,5,0,8,2,7,1,6,8,4,5,9,2,5,2,4,7,4,5,3,3,8,0,5,8,3,7,6,1,"S","KD",1,"Left",0,0,1,0,,0.7658
"0000000883",56,0,5,"No degree","Married",0,"White collar",5,1,1,0,3,"Stockholm","Svealand",3,4,5,4,3,4,4,5,3,9,3,2,2,3,2,3,2,1,1,2,3,3,3,5,4,3,,3,3,3,1,7,7,7,2,7,9,0,0,,,5,2,6,5,0,0,,0,7,2,7,9,0,3,10,0,5,9,1,"M","M",0,"Right",0,1,0,1,2,1.1984
"0000000291",42,1,8,"Postgraduate","Married",1,"White collar",5,1,1,0,2,"Kronoberg","Götaland",3,4,5,5,1,1,1,1,1,10,3,3,3,4,3,4,1,3,3,3,3,3,4,5,5,3,2,2,3,3,1,3,7,7,10,0,2,1,9,1,5,6,10,0,1,1,10,0,1,6,4,10,10,0,6,10,2,8,5,1,"S","C",1,"Left",0,0,1,0,2,0.7658
"0000000413",38,1,7,"Bachelor","Single",1,"White collar",5,3,1,0,3,"Stockholm","Svealand",2,4,5,5,2,3,1,2,2,9,3,3,2,3,2,3,2,2,2,2,4,3,3,4,3,3,1,3,2,3,1,4,6,7,4,6,9,3,3,8,2,6,4,7,10,4,1,9,1,6,4,10,8,0,5,8,2,7,8,1,"M","M",0,"Right",0,1,0,1,2,1.073
"0000001878",73,0,3,"No degree","Married",0,"White collar",2,2,1,0,2,"Västra Götaland","Götaland",4,5,5,5,4,3,4,4,2,9,3,3,2,3,3,3,2,3,3,3,4,3,3,5,4,3,3,2,3,3,1,7,7,0,4,7,10,0,6,9,0,7,7,9,9,6,6,6,1,7,4,10,9,0,5,9,1,6,9,1,"M","M",0,"Right",0,1,0,1,2,0.7541
"0000001994",72,1,3,"No degree","Married",0,"Worker",1,2,1,0,2,"Västmanland","Svealand",2,4,5,3,1,3,,,,,,,,,,,,,,2,,,3,5,3,2,3,3,4,3,1,0,0,7,10,0,5,8,5,5,5,5,10,0,3,5,5,3,5,5,2,10,10,0,5,8,2,8,2,,,"S",,,,,,0,1,0.7489
"0000001517",54,0,3,"No degree","Single",0,"Self-employed",1,1,1,0,2,"Kalmar","Götaland",,4,2,4,4,2,1,1,3,7,3,3,3,3,2,3,2,3,3,2,3,4,3,5,4,2,3,3,4,3,,7,0,0,6,2,8,2,8,7,2,6,7,3,8,5,9,7,4,5,3,10,8,0,5,7,2,5,,1,"M","C",1,"Right",0,1,0,0,2,1.1008
"0000002168",66,0,6,"No degree","Married",1,"Worker",1,1,0,,4,"Skåne","Götaland",4,5,3,5,1,2,1,5,5,3,1,1,3,4,2,4,1,3,1,1,4,2,1,2,1,1,3,3,3,3,1,3,0,0,10,0,0,8,8,0,9,0,10,0,0,9,10,0,9,0,0,10,10,0,5,10,2,10,0,1,"S","S",0,"Left",0,0,1,1,2,0.6234
"0000000056",59,0,3,"No degree","Single",0,"White collar",4,1,1,0,2,"Jönköping","Götaland",,,,,,,2,3,4,7,3,2,2,3,2,3,2,2,4,2,4,4,3,5,3,2,3,3,2,4,1,,,,5,1,9,3,2,9,1,6,6,2,8,2,2,8,0,3,3,9,10,0,3,8,2,8,8,1,"KD","L",1,"Right",0,1,0,0,2,1.1008
"0000002563",90,0,3,"No degree","Widowed",0,"White collar",2,2,1,0,1,"Skåne","Götaland",3,4,5,5,5,2,4,5,2,8,3,3,3,3,2,1,1,3,3,1,3,4,3,5,,,3,4,4,3,0,7,0,0,,,,,,,,,,,,,,,,,0,9,10,0,1,8,1,,8,1,"SD",,,"Right",1,1,0,0,,0.821
"0000000272",72,1,7,"Bachelor","Divorced",0,"White collar",2,1,1,0,2,"Värmland","Svealand",3,4,5,4,4,4,3,3,3,8,3,3,2,3,2,2,2,3,3,3,3,3,3,5,5,3,3,3,4,3,1,5,6,0,5,8,9,3,6,4,2,6,8,8,9,1,5,6,1,4,4,9,9,4,2,9,1,7,,1,"M","M",0,"Right",0,1,0,1,2,0.6191
"0000002788",22,0,6,"No degree","Single",0,,1,1,1,0,1,"Värmland","Svealand",3,5,3,2,1,3,1,3,5,7,2,1,3,4,1,1,2,1,3,3,,1,1,3,1,3,4,3,3,2,0,0,1,5,0,1,5,7,3,0,8,1,2,0,4,3,3,0,3,0,9,0,9,1,6,7,2,4,3,1,,"MP",,,,,,0,,1.7851
"0000001390",56,1,6,"No degree","Married",0,"Self-employed",4,2,1,0,1,"Jönköping","Götaland",3,4,2,4,5,4,4,4,4,4,2,2,2,2,2,2,1,2,3,3,4,3,3,5,4,2,2,3,3,2,1,5,0,7,3,10,9,0,0,1,3,3,3,8,9,0,0,5,1,1,1,9,9,0,0,1,1,5,9,1,"SD","M",1,"Right",1,1,0,0,2,1.1901
"0000000268",31,1,7,"Bachelor","Single",1,"White collar",4,3,1,0,1,"Västernorrland","Norrland",3,4,5,3,3,1,1,1,1,8,3,3,2,3,3,3,3,3,3,2,3,4,3,4,5,2,2,2,3,2,1,6,5,5,10,0,3,6,10,0,6,5,10,0,3,6,10,0,3,4,2,8,10,0,4,10,4,5,4,1,"C","S",1,"Left",0,0,0,1,2,1.073
"0000001669",53,1,6,"No degree","Married",1,"Worker",4,4,1,0,2,"Västernorrland","Norrland",2,3,5,3,2,3,1,3,3,8,3,4,4,4,2,3,2,3,4,3,4,3,3,4,3,3,4,3,4,3,1,5,4,0,5,5,5,5,5,5,5,5,8,0,3,3,7,2,5,5,2,10,9,0,5,8,4,5,3,1,"S","S",0,"Left",0,0,1,0,,0.9037
"0000002395",74,1,4,"No degree","Married",1,"White collar",2,1,1,0,1,"Västerbotten","Norrland",2,4,5,3,2,3,1,1,3,8,3,3,3,3,,3,1,3,3,4,,3,3,5,3,2,3,4,4,3,1,7,7,0,8,0,4,5,8,2,5,5,7,0,5,5,9,2,4,5,,,,,,,,,,1,,,,,,,,1,2,0.8153
"0000000252",36,1,8,"Postgraduate","Married",1,"Worker",5,1,1,0,1,"Kalmar","Götaland",3,4,5,4,2,4,1,5,2,8,2,3,3,3,3,2,2,3,4,2,4,4,3,4,4,2,1,1,2,2,0,7,7,7,8,0,0,10,7,1,7,3,8,0,0,10,10,0,7,1,5,10,9,1,6,8,4,8,2,1,"V","V",0,"Left",0,0,0,1,2,1.073
"0000001238",54,0,3,"No degree","Single",1,"Self-employed",2,1,1,0,2,"Västerbotten","Norrland",2,4,5,4,4,3,1,1,3,9,3,3,3,3,3,3,2,3,4,2,3,3,3,5,4,3,3,3,3,,1,1,1,4,7,5,7,5,5,5,5,5,5,5,5,5,5,5,5,5,2,8,8,2,2,3,3,3,6,1,"M",,,"Right",0,1,0,0,,1.1008
"0000000025",31,0,8,"Postgraduate","Married",1,"White collar",5,2,1,0,2,"Västra Götaland","Götaland",3,4,5,5,2,1,1,2,1,8,3,,3,4,2,3,2,3,3,2,4,3,4,5,5,3,3,3,3,3,1,0,0,0,9,0,4,3,8,2,3,2,10,2,6,3,8,2,3,1,4,5,6,2,5,7,3,7,4,1,"S","S",0,"Left",0,0,1,1,3,1.0805
